record_id,raw_name,canonical_name,dataset,script,language_hint,country,variants_json,warnings_json,metadata_json
sage-712dc0b68762d1a8,Najibullah Kuchi Isshaqzai,najibullah kuchi isshaqzai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""najibullah kuchi isshaqzai""}",[],"{""source_row"": 217}"
sage-ede73475cad574eb,Nangyalai Lawang,nangyalai lawang,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""nangyalai lawang""}",[],"{""source_row"": 218}"
sage-9af47b0de21ef1b7,Nasima Neyazai,nasima neyazai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""nasima neyazai""}",[],"{""source_row"": 219}"
sage-9aba3895d9e4e6ad,Qazi Najibullah Jame,qazi najibullah jame,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""qazi najibullah jame""}",[],"{""source_row"": 220}"
sage-0d525280e494e2ef,Rahima Taraki,rahima taraki,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""rahima taraki""}",[],"{""source_row"": 221}"
sage-ebb975d919f2e9df,Rasool Khan Kuchi,rasool khan kuchi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""rasool khan kuchi""}",[],"{""source_row"": 222}"
sage-808f9c63cfa17a73,Sayed Mohammad Hariq,sayed mohammad hariq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sayed mohammad hariq""}",[],"{""source_row"": 223}"
sage-7ce082ea7ace9002,Shir Ahmad Sawabdar,shir ahmad sawabdar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""shir ahmad sawabdar""}",[],"{""source_row"": 224}"
sage-d762aed02d5e2af8,Zarghon Shah kakar,zarghon shah kakar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""zarghon shah kakar""}",[],"{""source_row"": 225}"
sage-4b6c6da6dce788af,Zulfaqar Stankizai,zulfaqar stankizai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""zulfaqar stankizai""}",[],"{""source_row"": 226}"
sage-15b11d292977efba,Pachah Ahmadzai,pachah ahmadzai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""pachah ahmadzai""}",[],"{""source_row"": 227}"
sage-5ad86358e78a5f39,Payenda Gull Ahmadzai,payenda gull ahmadzai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""payenda gull ahmadzai""}",[],"{""source_row"": 228}"
sage-0869f7900aa23e91,Abdul Basir Jawid,abdul basir jawid,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul basir jawid""}",[],"{""source_row"": 229}"
sage-760deb20cef5fd9d,Abdul Ghafar Fayeq,abdul ghafar fayeq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul ghafar fayeq""}",[],"{""source_row"": 230}"
sage-066a1ebce47b603d,Abdul Khan Sediqi,abdul khan sediqi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul khan sediqi""}",[],"{""source_row"": 231}"
sage-416804f982e175b6,Abdul Latif Hamidi,abdul latif hamidi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul latif hamidi""}",[],"{""source_row"": 232}"
sage-949e052c1ce85c0a,Abdul Qayoum Qayoumi,abdul qayoum qayoumi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul qayoum qayoumi""}",[],"{""source_row"": 233}"
sage-37f7d6e2f245423d,Abdul Rahman Khenjan,abdul rahman khenjan,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul rahman khenjan""}",[],"{""source_row"": 234}"
sage-08de89d7837805fe,Abdul Samad Hamedpor,abdul samad hamedpor,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul samad hamedpor""}",[],"{""source_row"": 235}"
sage-dd0bce8645512674,Abdul Shokor Kohgadai,abdul shokor kohgadai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul shokor kohgadai""}",[],"{""source_row"": 236}"
sage-68989daf12678b49,Abdul Wahed known to Arman,abdul wahed known to arman,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul wahed known to arman""}",[],"{""source_row"": 237}"
sage-d9f50948ef2a44a9,Ahmad Munir,ahmad munir,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ahmad munir""}",[],"{""source_row"": 238}"
sage-1467bf663614c9c6,Alhaj Abdul Mudaber Safi,alhaj abdul mudaber safi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj abdul mudaber safi""}",[],"{""source_row"": 239}"
sage-4c50fad8e3bd779b,Alhaj Abdul Rahman,alhaj abdul rahman,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj abdul rahman""}",[],"{""source_row"": 240}"
sage-c500b66043e29dc2,Alhaj Assadullah Shahbaz,alhaj assadullah shahbaz,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj assadullah shahbaz""}",[],"{""source_row"": 241}"
sage-94116fedfd94e2df,Alhaj Delawar Aimaq,alhaj delawar aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj delawar aimaq""}",[],"{""source_row"": 242}"
sage-af48369b014467a7,Alhaj Dr. Khairuddin Fayez,alhaj dr khairuddin fayez,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj dr khairuddin fayez""}",[],"{""source_row"": 243}"
sage-1fb5e92aa389fd6a,Alhaj Eng. Habibullah,alhaj eng habibullah,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj eng habibullah""}",[],"{""source_row"": 244}"
sage-e6cb179b9d505a47,Alhaj Ghullam Nabi Dor Andish,alhaj ghullam nabi dor andish,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj ghullam nabi dor andish""}",[],"{""source_row"": 245}"
sage-832e39248f370d9a,Alhaj Habib Rahman Shirzai,alhaj habib rahman shirzai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj habib rahman shirzai""}",[],"{""source_row"": 246}"
sage-fcd4e7ca5d357959,Alhaj Mamor Ahmadzai,alhaj mamor ahmadzai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj mamor ahmadzai""}",[],"{""source_row"": 247}"
sage-f821b1775ba35cd1,Alhaj Mawlawi Abdul Hadi Nadem,alhaj mawlawi abdul hadi nadem,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj mawlawi abdul hadi nadem""}",[],"{""source_row"": 248}"
sage-fef7fc87beca0bef,Alhaj Mohammad Iqbal Saadat,alhaj mohammad iqbal saadat,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj mohammad iqbal saadat""}",[],"{""source_row"": 249}"
sage-9e062dbc9426bb6c,Alhaj Noor Mohammad Nekkhwah,alhaj noor mohammad nekkhwah,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj noor mohammad nekkhwah""}",[],"{""source_row"": 250}"
sage-a479ee8cf5a7d5b2,Alhaj Ustad Abdul Razaq Hashemi,alhaj ustad abdul razaq hashemi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj ustad abdul razaq hashemi""}",[],"{""source_row"": 251}"
sage-fdebfc9b33b86fae,Arash Rastin,arash rastin,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""arash rastin""}",[],"{""source_row"": 252}"
sage-1d45602fca2cfa99,Attiq Ramin,attiq ramin,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""attiq ramin""}",[],"{""source_row"": 253}"
sage-5e9b04777717a8de,Besmellah Sharifi,besmellah sharifi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""besmellah sharifi""}",[],"{""source_row"": 254}"
sage-63ec6617a18537fc,Dr. Haroon Samarqandi,dr haroon samarqandi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr haroon samarqandi""}",[],"{""source_row"": 255}"
sage-c64940cdfc35ca3e,Dr. Mohammad Nasim Mudaber,dr mohammad nasim mudaber,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr mohammad nasim mudaber""}",[],"{""source_row"": 256}"
sage-65e78378b81b23fb,Dr. Zamanuddin Nejat,dr zamanuddin nejat,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr zamanuddin nejat""}",[],"{""source_row"": 257}"
sage-1f730de93ea37bbd,Ejazulhai Haqjo,ejazulhai haqjo,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ejazulhai haqjo""}",[],"{""source_row"": 258}"
sage-2279e49a30a86162,Enayatullah Sadeq,enayatullah sadeq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""enayatullah sadeq""}",[],"{""source_row"": 259}"
sage-bac57f5c3d5e9f37,Eng. Zalmai Zaheer,eng zalmai zaheer,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""eng zalmai zaheer""}",[],"{""source_row"": 260}"
sage-c697ef58d3ca0e55,Farzana Farahmand,farzana farahmand,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""farzana farahmand""}",[],"{""source_row"": 261}"
sage-d81415bd2d4d55c3,Ferozuddin Aimaq,ferozuddin aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ferozuddin aimaq""}",[],"{""source_row"": 262}"
sage-58d754ea077d894a,Freba Safi,freba safi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""freba safi""}",[],"{""source_row"": 263}"
sage-764ee106ab270996,Gen Abdul Ahad Hamidyar,gen abdul ahad hamidyar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""gen abdul ahad hamidyar""}",[],"{""source_row"": 264}"
sage-9229413607f0b9e7,Gen. Habib Rahman Andarabi,gen habib rahman andarabi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""gen habib rahman andarabi""}",[],"{""source_row"": 265}"
sage-beb6be668c7e2fc7,Ghullam Mustafa Andarabi,ghullam mustafa andarabi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ghullam mustafa andarabi""}",[],"{""source_row"": 266}"
sage-cdd396d0a830c405,Gull Aziz Aimaq,gull aziz aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""gull aziz aimaq""}",[],"{""source_row"": 267}"
sage-4ca4d6a1a2a8a2d7,Gullalai Kherad,gullalai kherad,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""gullalai kherad""}",[],"{""source_row"": 268}"
sage-56ec0821d69626f3,Hafizullah Sulaimankhel,hafizullah sulaimankhel,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""hafizullah sulaimankhel""}",[],"{""source_row"": 269}"
sage-b8faa73abc3f5a2a,Haji Jalaluddin,haji jalaluddin,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""haji jalaluddin""}",[],"{""source_row"": 270}"
sage-354e3a9466bc06fd,Hassibullah Rahmani,hassibullah rahmani,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""hassibullah rahmani""}",[],"{""source_row"": 271}"
sage-0736f8dce61c03d8,Humaira Kohzad,humaira kohzad,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""humaira kohzad""}",[],"{""source_row"": 272}"
sage-fdb8b96b38c880d6,Khalilullah Mehr Ayen,khalilullah mehr ayen,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""khalilullah mehr ayen""}",[],"{""source_row"": 273}"
sage-1d3a2c4506d50b1e,Mahboobullah Ghafari,mahboobullah ghafari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mahboobullah ghafari""}",[],"{""source_row"": 274}"
sage-919ba55ed4c9c392,Manizha Shirzad Ariaye,manizha shirzad ariaye,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""manizha shirzad ariaye""}",[],"{""source_row"": 275}"
sage-a325383da79fe3dd,Mastora Arezo,mastora arezo,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mastora arezo""}",[],"{""source_row"": 276}"
sage-e2b2fbd3f202c874,Mawlawi Abdul Haq Mazhari,mawlawi abdul haq mazhari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mawlawi abdul haq mazhari""}",[],"{""source_row"": 277}"
sage-68e844b1ed4b8424,Mawlawi Sayed Safiullah Rashed,mawlawi sayed safiullah rashed,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mawlawi sayed safiullah rashed""}",[],"{""source_row"": 278}"
sage-5b9f72588548ba1d,Mohaiuddin Mahdi,mohaiuddin mahdi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohaiuddin mahdi""}",[],"{""source_row"": 279}"
sage-aa8d1fdfbf0dba41,Mohammad Aref Mangal,mohammad aref mangal,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad aref mangal""}",[],"{""source_row"": 280}"
sage-8f4218c9cd9b2ddf,Mohammad Azim Mohseni,mohammad azim mohseni,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad azim mohseni""}",[],"{""source_row"": 281}"
sage-370e5ebcb69fe7d9,Mohammad Ismail Daneshyar,mohammad ismail daneshyar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad ismail daneshyar""}",[],"{""source_row"": 282}"
sage-57dccc932a63e882,Mohammad Jaan Qaderi,mohammad jaan qaderi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad jaan qaderi""}",[],"{""source_row"": 283}"
sage-1f74aa88bc49fe40,Mohammad Younus Aimaq,mohammad younus aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad younus aimaq""}",[],"{""source_row"": 284}"
sage-12e9ed62a3897827,Mohammad Zaher Ghanizada,mohammad zaher ghanizada,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad zaher ghanizada""}",[],"{""source_row"": 285}"
sage-073f5a4d23a7e32a,Mohammad Zarif Zarif,mohammad zarif zarif,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad zarif zarif""}",[],"{""source_row"": 286}"
sage-d18fa0177f5fced9,Mohebullah,mohebullah,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohebullah""}",[],"{""source_row"": 287}"
sage-922a420c67a1e931,Najibullah Kamini,najibullah kamini,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""najibullah kamini""}",[],"{""source_row"": 288}"
sage-1d76a5f63d224bf5,Naqibullah Qane,naqibullah qane,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""naqibullah qane""}",[],"{""source_row"": 289}"
sage-5b688db721504057,Noor Ali Faqirzada,noor ali faqirzada,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""noor ali faqirzada""}",[],"{""source_row"": 290}"
sage-a6b53ede8750029f,Nooria Hamidi,nooria hamidi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""nooria hamidi""}",[],"{""source_row"": 291}"
sage-04d36ff770582ca2,Obaidullah Akbari,obaidullah akbari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""obaidullah akbari""}",[],"{""source_row"": 292}"
sage-f3421ba7e2367515,Pohanyar Ustad Abdul Sami,pohanyar ustad abdul sami,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""pohanyar ustad abdul sami""}",[],"{""source_row"": 293}"
sage-7deb0de87b419447,Pohanyar Ustad Allah Mohammad Hazem,pohanyar ustad allah mohammad hazem,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""pohanyar ustad allah mohammad hazem""}",[],"{""source_row"": 294}"
sage-44330a445be58ed0,Qari Noor Rahman Shirzad,qari noor rahman shirzad,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""qari noor rahman shirzad""}",[],"{""source_row"": 295}"
sage-a3e13a33210007c2,Rahela Faqiri,rahela faqiri,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""rahela faqiri""}",[],"{""source_row"": 296}"
sage-8cc2b44a2b900326,Salahuddin Aimaq,salahuddin aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""salahuddin aimaq""}",[],"{""source_row"": 297}"
sage-984f09bff8e5030d,Sardar Amanullah Ariaz,sardar amanullah ariaz,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sardar amanullah ariaz""}",[],"{""source_row"": 298}"
sage-ae221fe70d72621c,Sayed Agha Qayoumi,sayed agha qayoumi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sayed agha qayoumi""}",[],"{""source_row"": 299}"
sage-05a3d9793a9ff297,Sayed Zia Sadat,sayed zia sadat,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sayed zia sadat""}",[],"{""source_row"": 300}"
sage-23bbd2d83e26ace6,Sayedullah Sadat,sayedullah sadat,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sayedullah sadat""}",[],"{""source_row"": 301}"
sage-1e1090ed78a1599d,Shamsuddin Mustafa known to Mulla Shams,shamsuddin mustafa known to mulla shams,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""shamsuddin mustafa known to mulla shams""}",[],"{""source_row"": 302}"
sage-07aa272a35bbc78c,Shir Ahmad Kazemi,shir ahmad kazemi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""shir ahmad kazemi""}",[],"{""source_row"": 303}"
sage-3ea4640eed9de998,Shokria Essakhel,shokria essakhel,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""shokria essakhel""}",[],"{""source_row"": 304}"
sage-c501b7fba00d5e6d,Tamana Shinwari,tamana shinwari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""tamana shinwari""}",[],"{""source_row"": 305}"
sage-43cff6e1dc6f2e75,Ustad Aziz Rahman Sakhizadah,ustad aziz rahman sakhizadah,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ustad aziz rahman sakhizadah""}",[],"{""source_row"": 306}"
sage-1ec0c5c16e1d4a87,Ustad Mahboobullah Mahboob,ustad mahboobullah mahboob,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ustad mahboobullah mahboob""}",[],"{""source_row"": 307}"
sage-8aba54b0fad851c2,Ustad Najia Aimaq,ustad najia aimaq,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ustad najia aimaq""}",[],"{""source_row"": 308}"
sage-495e6c92043bca9b,Wajeda Faisal Azizi,wajeda faisal azizi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""wajeda faisal azizi""}",[],"{""source_row"": 309}"
sage-5823bdea20684acb,Zekrya Hamdard,zekrya hamdard,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""zekrya hamdard""}",[],"{""source_row"": 310}"
sage-be8403e090723b68,Ghullam Rabani Sofizada,ghullam rabani sofizada,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ghullam rabani sofizada""}",[],"{""source_row"": 311}"
sage-885bdea3246a2acc,Haji Ahmad Daneshyar,haji ahmad daneshyar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""haji ahmad daneshyar""}",[],"{""source_row"": 312}"
sage-8e3276afb0d3f972,Mohammad Hussain Hussaini,mohammad hussain hussaini,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""mohammad hussain hussaini""}",[],"{""source_row"": 313}"
sage-88e71ea1e90f30ab,Commander Saaber Qalich,commander saaber qalich,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""commander saaber qalich""}",[],"{""source_row"": 314}"
sage-b1317847b02081e2,Hassamuddin Adel Oghli,hassamuddin adel oghli,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""hassamuddin adel oghli""}",[],"{""source_row"": 315}"
sage-8270fa6a990ec311,Nematullah Sarhadi,nematullah sarhadi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""nematullah sarhadi""}",[],"{""source_row"": 316}"
sage-3e33871ffa2988ab,Sayed Elyas jawid,sayed elyas jawid,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""sayed elyas jawid""}",[],"{""source_row"": 449}"
sage-f95dba5e4a6ac74c,Aatia Sadat Alamdar,aatia sadat alamdar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""aatia sadat alamdar""}",[],"{""source_row"": 450}"
sage-b0342f3efd2f0243,Abdul Hamid Sharifi,abdul hamid sharifi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul hamid sharifi""}",[],"{""source_row"": 451}"
sage-8a9282703cadb2e5,Abdul Rahman Samadi,abdul rahman samadi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul rahman samadi""}",[],"{""source_row"": 452}"
sage-1f355886871603cf,Abdul Rasool Talash,abdul rasool talash,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul rasool talash""}",[],"{""source_row"": 453}"
sage-6845f0dbfbb79a0b,Abdul Saboor Saboor,abdul saboor saboor,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul saboor saboor""}",[],"{""source_row"": 454}"
sage-98db6d8e14257f04,Abdul Samad Nayazai,abdul samad nayazai,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdul samad nayazai""}",[],"{""source_row"": 455}"
sage-384f1dbd18aa4681,Abdullah Aminzadah,abdullah aminzadah,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdullah aminzadah""}",[],"{""source_row"": 456}"
sage-f82213b5a8b140f6,Abdullah Bakhtyari,abdullah bakhtyari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""abdullah bakhtyari""}",[],"{""source_row"": 457}"
sage-524715552bf97c07,Ahmad Jawid Karimi,ahmad jawid karimi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ahmad jawid karimi""}",[],"{""source_row"": 458}"
sage-6ae28ce2467b1d69,Ahmad Shah Ramazan,ahmad shah ramazan,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ahmad shah ramazan""}",[],"{""source_row"": 459}"
sage-7067a4f5105c18f3,Ajaml Ziaye,ajaml ziaye,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""ajaml ziaye""}",[],"{""source_row"": 460}"
sage-9e47e0e542b3973e,Alam Khan Azadi,alam khan azadi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alam khan azadi""}",[],"{""source_row"": 461}"
sage-beb80d772a73a43f,Alhaj Munir Mohammad Mashwani,alhaj munir mohammad mashwani,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""alhaj munir mohammad mashwani""}",[],"{""source_row"": 462}"
sage-e5f7fe8316435365,Arefa Anwari,arefa anwari,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""arefa anwari""}",[],"{""source_row"": 463}"
sage-9457bc8520afc2dd,Breshna Rabi,breshna rabi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""breshna rabi""}",[],"{""source_row"": 464}"
sage-139ab9a77f0b7d6f,Damulla Mohammad Rasool Arlati,damulla mohammad rasool arlati,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""damulla mohammad rasool arlati""}",[],"{""source_row"": 465}"
sage-43c4cfdfd998af66,Danesh Ahmad Daneshwar,danesh ahmad daneshwar,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""danesh ahmad daneshwar""}",[],"{""source_row"": 466}"
sage-fd1867e009dce28e,Dr Gullalai Noor Safi,dr gullalai noor safi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr gullalai noor safi""}",[],"{""source_row"": 467}"
sage-e5c843e5ac2d8c0f,Dr Khalilullah Hekmati,dr khalilullah hekmati,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr khalilullah hekmati""}",[],"{""source_row"": 468}"
sage-8c11c96ea407ee08,Dr Nematullah Hakim,dr nematullah hakim,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr nematullah hakim""}",[],"{""source_row"": 469}"
sage-8032e0a3abb0d810,Dr Tahera Aalemi,dr tahera aalemi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""dr tahera aalemi""}",[],"{""source_row"": 470}"
sage-0c57f49d966a0d48,Esrar Tashqurghani,esrar tashqurghani,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""esrar tashqurghani""}",[],"{""source_row"": 471}"
sage-aee6e8897daac989,Farzana Rahimi,farzana rahimi,sage_multilingual,Latn,fa/ps,Afghanistan,"{""native"": ""farzana rahimi""}",[],"{""source_row"": 472}"
